"dim_zip","CBSA","CBSA.Title","dim_rent_acs","dim_avg_nightly_revenue_private","nights_to_pay_off_month_of_rent_private"
"20011","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1085,55,19.7272727272727
"20012","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1168,48,24.3333333333333
"20015","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1661,59,28.1525423728814
"20016","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1866,54,34.5555555555556
"20017","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1220,57,21.4035087719298
"20018","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",796,48,16.5833333333333
"20019","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",873,48,18.1875
"20020","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",978,51.5,18.9902912621359
"20024","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1327,85,15.6117647058824
"20032","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",946,37.5,25.2266666666667
"20036","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1793,88,20.375
"20037","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,86,23.2558139534884
"20045","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20052","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20053","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20057","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20064","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,58,NA
"20105","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,55,36.3636363636364
"20106","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1274,66,19.3030303030303
"20109","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1394,32.5,42.8923076923077
"20110","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1335,38,35.1315789473684
"20111","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1442,73.5,19.6190476190476
"20112","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,26,76.9230769230769
"20115","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1059,82,12.9146341463415
"20117","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1083,NA,NA
"20118","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20119","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1179,NA,NA
"20120","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1688,32.5,51.9384615384615
"20121","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1654,39.5,41.873417721519
"20124","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,63,31.7460317460317
"20129","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20130","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20132","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1316,72,18.2777777777778
"20135","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1076,117.5,9.15744680851064
"20136","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,32,62.5
"20137","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,NA,NA
"20139","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20141","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1905,84.5,22.5443786982249
"20143","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1245,NA,NA
"20144","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20147","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1715,40.5,42.3456790123457
"20148","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1920,38,50.5263157894737
"20151","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1558,30.5,51.0819672131148
"20152","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,53,37.7358490566038
"20155","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,67,29.8507462686567
"20158","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1190,581,2.04819277108434
"20164","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1644,46,35.7391304347826
"20165","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1870,49,38.1632653061224
"20166","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1732,39,44.4102564102564
"20169","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,51,39.2156862745098
"20170","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1785,44,40.5681818181818
"20171","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1767,45.5,38.8351648351648
"20175","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1347,69.5,19.3812949640288
"20176","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1479,49,30.1836734693878
"20180","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1958,43.5,45.0114942528736
"20181","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,NA,NA
"20184","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20186","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1181,60,19.6833333333333
"20187","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1431,66,21.6818181818182
"20190","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1617,60,26.95
"20191","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1481,47,31.5106382978723
"20194","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1830,39.5,46.3291139240506
"20197","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,148.5,NA
"20198","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1063,92.5,11.4918918918919
"20202","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20204","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20228","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20230","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20240","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20245","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20260","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20307","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20317","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1487,NA,NA
"20319","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20373","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20390","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20405","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20418","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20427","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20506","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20510","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20520","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20535","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20540","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20551","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20553","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20560","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20565","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20566","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20593","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20601","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1742,37,47.0810810810811
"20602","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1298,38,34.1578947368421
"20603","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1793,34,52.7352941176471
"20607","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1333,32,41.65625
"20608","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1045,NA,NA
"20611","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",859,NA,NA
"20612","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20613","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1521,24,63.375
"20615","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20616","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1133,64,17.703125
"20617","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20622","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1202,NA,NA
"20623","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,NA,NA
"20625","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1232,388,3.17525773195876
"20629","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20632","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20637","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",756,NA,NA
"20639","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1273,NA,NA
"20640","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1325,NA,NA
"20645","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,NA,NA
"20646","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1197,71.5,16.7412587412587
"20657","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1388,29,47.8620689655172
"20658","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1279,NA,NA
"20659","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1391,52,26.75
"20662","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1070,43,24.8837209302326
"20664","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1509,NA,NA
"20675","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,NA,NA
"20676","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1549,475,3.26105263157895
"20677","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20678","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1152,109.5,10.5205479452055
"20685","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1497,NA,NA
"20688","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1896,NA,NA
"20689","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20693","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",549,NA,NA
"20695","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1700,37,45.9459459459459
"20701","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"20705","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1387,43,32.2558139534884
"20706","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1384,36,38.4444444444444
"20707","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1394,34,41
"20708","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1282,28.5,44.9824561403509
"20710","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1120,NA,NA
"20711","12580","Baltimore-Columbia-Towson, MD",1381,NA,NA
"20712","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1055,44,23.9772727272727
"20714","12580","Baltimore-Columbia-Towson, MD",1528,80.5,18.9813664596273
"20714","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1528,80.5,18.9813664596273
"20715","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,25,80
"20716","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1688,30,56.2666666666667
"20720","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,33,60.6060606060606
"20721","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,44,45.4545454545455
"20722","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",980,26.5,36.9811320754717
"20723","12580","Baltimore-Columbia-Towson, MD",1597,52,30.7115384615385
"20724","12580","Baltimore-Columbia-Towson, MD",1719,NA,NA
"20732","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1687,70,24.1
"20733","12580","Baltimore-Columbia-Towson, MD",1739,66,26.3484848484848
"20735","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1716,43,39.906976744186
"20736","12580","Baltimore-Columbia-Towson, MD",1457,NA,NA
"20736","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1457,NA,NA
"20737","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1143,42,27.2142857142857
"20740","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1411,31,45.5161290322581
"20742","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20743","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1172,36,32.5555555555556
"20744","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1410,75,18.8
"20745","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1179,46,25.6304347826087
"20746","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1232,27,45.6296296296296
"20747","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1159,39,29.7179487179487
"20748","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1195,37,32.2972972972973
"20751","12580","Baltimore-Columbia-Towson, MD",1246,103,12.0970873786408
"20754","12580","Baltimore-Columbia-Towson, MD",2000,NA,NA
"20754","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,NA,NA
"20755","12580","Baltimore-Columbia-Towson, MD",1958,NA,NA
"20758","12580","Baltimore-Columbia-Towson, MD",1278,NA,NA
"20759","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"20762","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,NA,NA
"20763","12580","Baltimore-Columbia-Towson, MD",1507,NA,NA
"20764","12580","Baltimore-Columbia-Towson, MD",1188,42,28.2857142857143
"20765","12580","Baltimore-Columbia-Towson, MD",2000,58,34.4827586206897
"20769","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1115,35.5,31.4084507042254
"20770","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1368,36.5,37.4794520547945
"20772","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1651,37,44.6216216216216
"20774","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1741,37,47.0540540540541
"20776","12580","Baltimore-Columbia-Towson, MD",1352,72.5,18.648275862069
"20777","12580","Baltimore-Columbia-Towson, MD",NA,53,NA
"20777","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,53,NA
"20778","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"20779","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"20781","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1076,42,25.6190476190476
"20782","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1287,47.5,27.0947368421053
"20783","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1210,40,30.25
"20784","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1283,36.5,35.1506849315069
"20785","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1239,30,41.3
"20794","12580","Baltimore-Columbia-Towson, MD",1365,47,29.0425531914894
"20812","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,NA,NA
"20814","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1818,53,34.3018867924528
"20815","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1944,49.5,39.2727272727273
"20816","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1999,37,54.027027027027
"20817","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,54,37.037037037037
"20818","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,50.5,NA
"20832","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1452,71,20.4507042253521
"20833","12580","Baltimore-Columbia-Towson, MD",2000,66,30.3030303030303
"20833","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,66,30.3030303030303
"20837","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1592,48,33.1666666666667
"20838","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,57,NA
"20839","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20841","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,58,34.4827586206897
"20842","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1044,NA,NA
"20850","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1829,37.5,48.7733333333333
"20851","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1690,33.5,50.4477611940299
"20852","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1801,48.5,37.1340206185567
"20853","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1208,39,30.974358974359
"20854","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,45.5,43.956043956044
"20855","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1880,30,62.6666666666667
"20860","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1649,NA,NA
"20861","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,107,NA
"20862","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20866","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1640,33,49.6969696969697
"20868","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,NA,NA
"20871","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,26,76.9230769230769
"20872","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1534,NA,NA
"20874","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1583,30,52.7666666666667
"20876","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1663,28,59.3928571428571
"20877","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1400,29,48.2758620689655
"20878","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1677,34,49.3235294117647
"20879","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1534,47,32.6382978723404
"20880","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1786,NA,NA
"20882","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1449,40,36.225
"20886","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1430,31.5,45.3968253968254
"20895","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1615,34.5,46.8115942028985
"20896","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,38,52.6315789473684
"20899","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",636,NA,NA
"20901","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1486,34,43.7058823529412
"20902","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1560,38,41.0526315789474
"20903","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1382,35,39.4857142857143
"20904","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1489,34,43.7941176470588
"20905","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1699,34,49.9705882352941
"20906","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1556,35.5,43.830985915493
"20910","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1596,44,36.2727272727273
"20912","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",1131,49,23.0816326530612
"21001","12580","Baltimore-Columbia-Towson, MD",972,NA,NA
"21005","12580","Baltimore-Columbia-Towson, MD",1700,NA,NA
"21009","12580","Baltimore-Columbia-Towson, MD",1281,35,36.6
"21010","12580","Baltimore-Columbia-Towson, MD",1750,NA,NA
"21012","12580","Baltimore-Columbia-Towson, MD",1693,60,28.2166666666667
"21013","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"21014","12580","Baltimore-Columbia-Towson, MD",1133,39.5,28.6835443037975
"21015","12580","Baltimore-Columbia-Towson, MD",1467,35,41.9142857142857
"21017","12580","Baltimore-Columbia-Towson, MD",1327,NA,NA
"21028","12580","Baltimore-Columbia-Towson, MD",1261,NA,NA
"21029","12580","Baltimore-Columbia-Towson, MD",2000,64.5,31.0077519379845
"21030","12580","Baltimore-Columbia-Towson, MD",1140,28,40.7142857142857
"21031","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"21032","12580","Baltimore-Columbia-Towson, MD",990,61,16.2295081967213
"21034","12580","Baltimore-Columbia-Towson, MD",932,NA,NA
"21035","12580","Baltimore-Columbia-Towson, MD",2000,NA,NA
"21036","12580","Baltimore-Columbia-Towson, MD",625,NA,NA
"21037","12580","Baltimore-Columbia-Towson, MD",1962,71.5,27.4405594405594
"21040","12580","Baltimore-Columbia-Towson, MD",1030,NA,NA
"21042","12580","Baltimore-Columbia-Towson, MD",1607,82.5,19.4787878787879
"21043","12580","Baltimore-Columbia-Towson, MD",1489,39.5,37.6962025316456
"21044","12580","Baltimore-Columbia-Towson, MD",1628,41,39.7073170731707
"21045","12580","Baltimore-Columbia-Towson, MD",1423,37.5,37.9466666666667
"21046","12580","Baltimore-Columbia-Towson, MD",1549,35,44.2571428571429
"21047","12580","Baltimore-Columbia-Towson, MD",856,NA,NA
"21048","12580","Baltimore-Columbia-Towson, MD",998,NA,NA
"21050","12580","Baltimore-Columbia-Towson, MD",1317,NA,NA
"21051","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"21052","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"21053","12580","Baltimore-Columbia-Towson, MD",1025,NA,NA
"21054","12580","Baltimore-Columbia-Towson, MD",2000,34,58.8235294117647
"21056","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"21057","12580","Baltimore-Columbia-Towson, MD",1883,NA,NA
"21060","12580","Baltimore-Columbia-Towson, MD",1109,42,26.4047619047619
"21061","12580","Baltimore-Columbia-Towson, MD",1183,33,35.8484848484849
"21071","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"21074","12580","Baltimore-Columbia-Towson, MD",903,NA,NA
"21075","12580","Baltimore-Columbia-Towson, MD",1508,43,35.0697674418605
"21076","12580","Baltimore-Columbia-Towson, MD",1887,65.5,28.8091603053435
"21077","12580","Baltimore-Columbia-Towson, MD",NA,NA,NA
"21078","12580","Baltimore-Columbia-Towson, MD",989,31,31.9032258064516
"21082","12580","Baltimore-Columbia-Towson, MD",1094,NA,NA
"21084","12580","Baltimore-Columbia-Towson, MD",1138,NA,NA
"21085","12580","Baltimore-Columbia-Towson, MD",1132,31,36.5161290322581
"21087","12580","Baltimore-Columbia-Towson, MD",1332,NA,NA
"21090","12580","Baltimore-Columbia-Towson, MD",1246,49,25.4285714285714
"21093","12580","Baltimore-Columbia-Towson, MD",1218,33,36.9090909090909
"21102","12580","Baltimore-Columbia-Towson, MD",992,NA,NA
